"CALENDAR_COLLECTION";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CALENDAR_COLLECTION";"LABEL";-100;"/EC";"APPLICATION";"Calendar Collection";
"CALENDAR_COLLECTION";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"TRUE";
"CALENDAR_COLL_SETUP";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calendar Collection Setup";
"CALENDAR_COLL_SETUP";"LABEL";-100;"/EC";"APPLICATION";"Calendar Collection Setup";
"CALENDAR_COLL_SETUP";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"TRUE";
"CALENDAR_DAY";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calendar Day";
"CALENDAR_DAY";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"NOT Nvl(:new.LAST_UPDATED_BY,'XX') = 'SYSTEM' ";
"CALENDAR_DAY";"LABEL";-100;"/EC";"APPLICATION";"Calendar Day";
"CAL_COLL_BUSINESS_DAY";"DESCRIPTION";-100;"/EC";"APPLICATION";"Calendar Collection Business Day";
"CAL_COLL_BUSINESS_DAY";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CAL_COLL_BUSINESS_DAY";"LABEL";-100;"/EC";"APPLICATION";"Calendar Collection Business Day";
"CAL_COLL_BUSINESS_DAY";"READ_ONLY_IND";-100;"/EC";"VIEWLAYER";"Y";
"CARGO";"DESCRIPTION";-100;"/EC";"APPLICATION";"Cargo";
"CARGO";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";":old.RECORD_STATUS IN ('V','A')";
"CARGO";"LABEL";-100;"/EC";"APPLICATION";"Cargo";
"CARGO_ACCOUNT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ACCOUNT";"LABEL";-100;"/EC";"APPLICATION";"Cargo Account";
"CARGO_ACTIVITY";"DESCRIPTION";-100;"/EC";"APPLICATION";"Table containing cargo activity codes";
"CARGO_ACTIVITY";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_ACTIVITY";"LABEL";-100;"/EC";"APPLICATION";"Cargo activity code";
"CARGO_AGENT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Agent";
"CARGO_AGENT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"CARGO_AGENT";"LABEL";-100;"/EC";"APPLICATION";"Agent";
